blockNumber,targetBlock,initialSeed,tokenId,createTokenSeed,timestamp,parentBlockId,parentBlockHash,difficulty,details,heroRarity
13762167,13762161,96742106376522586009203834480285095966188743660938291849514302468489565323649,7439548,11201970614556239412226611954265868692157687558347294242563063364437541675398885590142465317228709585223337250336546318467459270706328634051299762683086012,1640371984,13762166,0xc35e1ebabb2178404c3805ac7c39bb0d96394ed4948a9977047d264ed839878e,2,159735425253387325921645659324,0
13762168,13762161,96742106376522586009203834480285095966188743660938291849514302468489565323649,7439553,11201970614556239412226611954265868692157687558347294242563063364437541675398885590142465317228709585223337250336546318467459270706328634051299762683086017,1640371987,13762167,0x8a228d98c5c60f553531dba54a220a970b20847cb41000e267473a7a32543fb5,2,199348296405370393167402206401,0
13762168,13762162,100637223866277383585502592101695919752172511619863820495299613000359686877448,7439552,11652994406519757984754800783016149887185231597985602769515959798044418758129170827539324205747113280824706367024674951910393539654578559291029796406002880,1640371987,13762167,0x8a228d98c5c60f553531dba54a220a970b20847cb41000e267473a7a32543fb5,2,278577654858767499413408548032,0
13762168,13762163,28148341047763581138517774907414221137203825095203096078976656946701102955685,7439554,3259355218485051043090358399489782837893589218382548807281450507080586095232020629285812070621605362102297591437071241994097665910587057014733709421675714,1640371987,13762167,0x8a228d98c5c60f553531dba54a220a970b20847cb41000e267473a7a32543fb5,2,6578496880460097483356752676034,1
13762170,13762164,26393355917467296243734091900067623857155449427644466794415083715733094182131,7439564,3056141823667620632037356206774081108585399151903451574253377848399743280587508860168643984094755665423418441224604354152880786694551548047725456442623180,1640371993,13762169,0x4619b5f5f634536ef168da5c24ce0d664c0b22554f40a1533375c1d2813e3ffe,2,211741101564669828016326657017036,2
13762171,13762165,16784367671880480747215618554704498351074180644341268819757806556947031148509,7439568,1943496999254309702525432739102755153822162505287831833499292322134690995815528897942927958610747793050823313491052942563182259651609742727625199720694992,1640371996,13762170,0x8e53cf09351038d269fe98dfc9d8156c643dbb5bef17e5e69e9965ecb06073a1,2,159735419422994597230503101648,0
13762172,13762162,100637223866277383585502592101695919752172511619863820495299613000359686877448,7439585,11652994406519757984754800783016149887185231597985602769515959798044418758129170827539324205747113280824706367024674951910393539654578559291029796406002913,1640371999,13762171,0x25aa29106253778b636486771a18880df04a01404ee2a9ba4f57464b36312d29,2,238964780240237698191014855905,0
13762172,13762164,26393355917467296243734091900067623857155449427644466794415083715733094182131,7439578,3056141823667620632037356206774081108585399151903451574253377848399743280587508860168643984094755665423418441224604354152880786694551548047725456442623194,1640371999,13762171,0x25aa29106253778b636486771a18880df04a01404ee2a9ba4f57464b36312d29,2,238962380021419366886522586330,0
13762172,13762163,28148341047763581138517774907414221137203825095203096078976656946701102955685,7439588,3259355218485051043090358399489782837893589218382548807281450507080586095232020629285812070621605362102297591437071241994097665910587057014733709421675748,1640371999,13762171,0x25aa29106253778b636486771a18880df04a01404ee2a9ba4f57464b36312d29,2,120121345176955990133248722148,0
13762172,13762161,96742106376522586009203834480285095966188743660938291849514302468489565323649,7439587,11201970614556239412226611954265868692157687558347294242563063364437541675398885590142465317228709585223337250336546318467459270706328634051299762683086051,1640371999,13762171,0x25aa29106253778b636486771a18880df04a01404ee2a9ba4f57464b36312d29,2,159735412339586736314297451747,0
13762173,13762164,26393355917467296243734091900067623857155449427644466794415083715733094182131,7439589,3056141823667620632037356206774081108585399151903451574253377848399743280587508860168643984094755665423418441224604354152880786694551548047725456442623205,1640372002,13762172,0x85be4e5614f919db6e2bd03404ed4699a3c326e8fe4153cb7ac4ccd09733525f,2,120120135108520232744557577445,0
13762174,13762167,62480223169668016112337651847979444808712083296480330064450697689716485275573,7439590,7234715576829629873974498049349840564506727661240161378704051991192083139118669900671702304061713902940551271669346211891714482200734993810618419233522918,1640372005,13762173,0x51e8b4df2d02c30b3cbe240fd254558e2cac38fbc879bccc27d9d23b7422544b,2,290335442409251119127008784778470,2
13762174,13762169,31707326424652158720293002754771185943699676185324255269860840779739851276286,7439592,3671457570840036630734001472775628518097014897827234657893466717127901301656203850586380781377268583445484046749240687735344810697771087837667225242797288,1640372005,13762173,0x51e8b4df2d02c30b3cbe240fd254558e2cac38fbc879bccc27d9d23b7422544b,2,278577669060491747857475405032,0
13762175,13762165,16784367671880480747215618554704498351074180644341268819757806556947031148509,7439602,1943496999254309702525432739102755153822162505287831833499292322134690995815528897942927958610747793050823313491052942563182259651609742727625199720695026,1640372008,13762174,0xd8ad6eb5529fd0e505b490937d322e60ab6d5931ca10a72d8a84a11dc0efe3b3,2,238962361206817897913628329202,0
13762175,13762166,88367301184473764857498462493731615900473067004399122197187830150846557554574,7439603,10232234424413383315492666045010531805105862987475355869291484503686297539761400955158131984200325900394109189948533554816126255149767733763411257297306867,1640372008,13762174,0xd8ad6eb5529fd0e505b490937d322e60ab6d5931ca10a72d8a84a11dc0efe3b3,2,238963579576254711474412422387,0
13762175,13762168,67899829701536114817859615837403118472639933923141539070831685751785825092937,7439615,7862263139998842498380753598809769127929277293722296397127821824411974899156979202316685920149142968853952826594860154454164653554958351794661236554171647,1640372008,13762174,0xd8ad6eb5529fd0e505b490937d322e60ab6d5931ca10a72d8a84a11dc0efe3b3,2,211741105192665998074077563159807,2
13762176,13762166,88367301184473764857498462493731615900473067004399122197187830150846557554574,7439623,10232234424413383315492666045010531805105862987475355869291484503686297539761400955158131984200325900394109189948533554816126255149767733763411257297306887,1640372011,13762175,0xde7e4ebaf62ec5d2834ad194ddfdcd51615091cae689c52f91d77a32522f006d,2,128076163158643222499512789599495,2
13762176,13762163,28148341047763581138517774907414221137203825095203096078976656946701102955685,7439624,3259355218485051043090358399489782837893589218382548807281450507080586095232020629285812070621605362102297591437071241994097665910587057014733709421675784,1640372011,13762175,0xde7e4ebaf62ec5d2834ad194ddfdcd51615091cae689c52f91d77a32522f006d,2,80507263957798173394464769288,0
13762176,13762167,62480223169668016112337651847979444808712083296480330064450697689716485275573,7439619,7234715576829629873974498049349840564506727661240161378704051991192083139118669900671702304061713902940551271669346211891714482200734993810618419233522947,1640372011,13762175,0xde7e4ebaf62ec5d2834ad194ddfdcd51615091cae689c52f91d77a32522f006d,2,238962374193253668211114738947,0
13762176,13762168,67899829701536114817859615837403118472639933923141539070831685751785825092937,7439620,7862263139998842498380753598809769127929277293722296397127821824411974899156979202316685920149142968853952826594860154454164653554958351794661236554171652,1640372011,13762175,0xde7e4ebaf62ec5d2834ad194ddfdcd51615091cae689c52f91d77a32522f006d,2,278576454234091930244495803652,0
13762177,13762169,31707326424652158720293002754771185943699676185324255269860840779739851276286,7439630,3671457570840036630734001472775628518097014897827234657893466717127901301656203850586380781377268583445484046749240687735344810697771087837667225242797326,1640372014,13762176,0xb5cd320498d101834e3f5d6a48850aa227f86c9c9f27a6b7b60571e51e059c0d,2,80507263957724989900519998734,0
13762177,13762164,26393355917467296243734091900067623857155449427644466794415083715733094182131,7439628,3056141823667620632037356206774081108585399151903451574253377848399743280587508860168643984094755665423418441224604354152880786694551548047725456442623244,1640372014,13762176,0xb5cd320498d101834e3f5d6a48850aa227f86c9c9f27a6b7b60571e51e059c0d,2,238962367074000531960760468748,0
13762177,13762168,67899829701536114817859615837403118472639933923141539070831685751785825092937,7439632,7862263139998842498380753598809769127929277293722296397127821824411974899156979202316685920149142968853952826594860154454164653554958351794661236554171664,1640372014,13762176,0xb5cd320498d101834e3f5d6a48850aa227f86c9c9f27a6b7b60571e51e059c0d,2,199348284636275616546670347536,0
13762178,13762166,88367301184473764857498462493731615900473067004399122197187830150846557554574,7439637,10232234424413383315492666045010531805105862987475355869291484503686297539761400955158131984200325900394109189948533554816126255149767733763411257297306901,1640372017,13762177,0x2ec3389eb5b4885c613f8b1d7ef97262f317e16e20418544838a9aab5e71070e,2,8994953412136108414808429266197,1
13762178,13762169,31707326424652158720293002754771185943699676185324255269860840779739851276286,7439639,3671457570840036630734001472775628518097014897827234657893466717127901301656203850586380781377268583445484046749240687735344810697771087837667225242797335,1640372017,13762177,0x2ec3389eb5b4885c613f8b1d7ef97262f317e16e20418544838a9aab5e71070e,2,80508463401957557139724666135,0
13762178,13762171,17036222811907487697032204745469735498783382533435646416175461693987482578217,7439638,1972659832103193657291293437289783009002346802212813439748311769491226106564443350639345658558028393249437454734129657568089323167275576358257362174313750,1640372017,13762177,0x2ec3389eb5b4885c613f8b1d7ef97262f317e16e20418544838a9aab5e71070e,2,238963587768734779225572214038,0
13762178,13762170,64376501714921963485410838312236371535671805067643418334586163706675872166817,7439640,7454289631360483085621715330504704268380355036362547184589556624275174874142480288195822412986720102533931046491907037983888581971219385566863371344643352,1640372017,13762177,0x2ec3389eb5b4885c613f8b1d7ef97262f317e16e20418544838a9aab5e71070e,2,120121326288501116771012543768,0
13762180,13762166,88367301184473764857498462493731615900473067004399122197187830150846557554574,7439646,10232234424413383315492666045010531805105862987475355869291484503686297539761400955158131984200325900394109189948533554816126255149767733763411257297306910,1640372023,13762179,0x766e91232c98cbe5823069479eb0e6ed5d5ee9d79037ff43d1c9dab86a796f27,2,2656701615275699686389840971038,1
13762182,13762174,98006003916742046497622954559971528855412377951793621775703890754468179862451,7439648,11348319951320155616283714329959888984532147859512496526778860257980307629449578253644517725841389379646963745023811370497934742612627845882126167643882784,1640372029,13762181,0xca436990e169be81d80c4a778d513cbb2e0959dc65bb95ddb22f3a846dc59fc0,2,120122541152083778807469802784,0
13762183,13762172,60493850460861505758105546049034521044932029717494240414367978800093246739039,7439656,7004709330872936929310658654662979162698695172993077513614951346446911421028796811114087417929168943236465524397079898206280772557747376667316888232101160,1640372032,13762182,0xbab3513911ce96e05cc27882d131cf5aba76f37aaa756dd86d9da420348f9ddc,2,278576458993313620664727471400,0
13762183,13762167,62480223169668016112337651847979444808712083296480330064450697689716485275573,7439660,7234715576829629873974498049349840564506727661240161378704051991192083139118669900671702304061713902940551271669346211891714482200734993810618419233522988,1640372032,13762182,0xbab3513911ce96e05cc27882d131cf5aba76f37aaa756dd86d9da420348f9ddc,2,9034569908995713479060407551276,1
13762183,13762173,37048497585423880999596885655263116238163221974671696866922918319894749664331,7439649,4289922938519895624562883064224168362070161125136940259916056888881812247664844545642249899511242055489785371040970686580847370676287314780724422899762465,1640372032,13762182,0xbab3513911ce96e05cc27882d131cf5aba76f37aaa756dd86d9da420348f9ddc,2,278577665519831526613015692577,0
13762184,13762180,14804851257084118512783037848245192243388810101458663299960851021405892170467,7439677,1714284657905477105461796386467336686574284761715536064897658662916071127552867629305104177312184071302200888818226047636653878405057717067396373250409789,1640372035,13762183,0x18f8d04e8c39b5c5917f6bb29113748ab74c0513d2d4c78c3d623be64ea5f70e,2,199348300021004289208512251197,0
13762184,13762168,67899829701536114817859615837403118472639933923141539070831685751785825092937,7439676,7862263139998842498380753598809769127929277293722296397127821824411974899156979202316685920149142968853952826594860154454164653554958351794661236554171708,1640372035,13762183,0x18f8d04e8c39b5c5917f6bb29113748ab74c0513d2d4c78c3d623be64ea5f70e,2,278578861421095777798733268284,0
13762184,13762176,82231174453101359657825900473925895921370949918214476513569345915833435921421,7439668,9521719490362828429941946399025110274272205428139119451805927724002468084666614837775362169785559728517844392653387159537432576187212575818223886126908724,1640372035,13762183,0x18f8d04e8c39b5c5917f6bb29113748ab74c0513d2d4c78c3d623be64ea5f70e,2,80508457534921290080482067764,0
13762184,13762179,53568271011466071741994216104815713547621426972438422251085026373732975341351,7439678,6202782017248417671489274143640170013951039254919020443312125280774873293416969146906451690977887307116630389917761490146416815399384438915114805329233214,1640372035,13762183,0x18f8d04e8c39b5c5917f6bb29113748ab74c0513d2d4c78c3d623be64ea5f70e,2,278576450728200624023243162942,0
13762185,13762173,37048497585423880999596885655263116238163221974671696866922918319894749664331,7439681,4289922938519895624562883064224168362070161125136940259916056888881812247664844545642249899511242055489785371040970686580847370676287314780724422899762497,1640372038,13762184,0xb44f932bb3cae7482eb48950806f8cc28cab8c6faba40ece2794ede42d08f1a4,2,199348289393336705045671019841,0
13762185,13762177,21151316989064824111355041557381114317341606829523843196746856460917767472910,7439679,2449155184284556216314173720351189823092057565002873399091219663034101871785468100785587733561580758182030242798072135121073023867936138019013280941573439,1640372038,13762184,0xb44f932bb3cae7482eb48950806f8cc28cab8c6faba40ece2794ede42d08f1a4,2,159736633034284954782090233151,0
13762185,13762163,28148341047763581138517774907414221137203825095203096078976656946701102955685,7439696,3259355218485051043090358399489782837893589218382548807281450507080586095232020629285812070621605362102297591437071241994097665910587057014733709421675856,1640372038,13762184,0xb44f932bb3cae7482eb48950806f8cc28cab8c6faba40ece2794ede42d08f1a4,2,278577652496645257456279192912,0
13762185,13762174,98006003916742046497622954559971528855412377951793621775703890754468179862451,7439695,11348319951320155616283714329959888984532147859512496526778860257980307629449578253644517725841389379646963745023811370497934742612627845882126167643882831,1640372038,13762184,0xb44f932bb3cae7482eb48950806f8cc28cab8c6faba40ece2794ede42d08f1a4,2,199350702523549577856588809551,0
13762186,13762177,21151316989064824111355041557381114317341606829523843196746856460917767472910,7439699,2449155184284556216314173720351189823092057565002873399091219663034101871785468100785587733561580758182030242798072135121073023867936138019013280941573459,1640372041,13762185,0x4ba305f8cac61e5b1caea9ab3bb6488dd18ebdf200991a9ba703b099e8d1c00d,2,120120135070583035383495361875,0
13762186,13762181,91486302756497461533710435933356238226623910920945583616971834710370256527296,7439703,10593390132772480697726407769535677992955963893106926099604569236173601802034000680838228075275140901775847691709827944884158617911655707743085750243132759,1640372041,13762185,0x4ba305f8cac61e5b1caea9ab3bb6488dd18ebdf200991a9ba703b099e8d1c00d,2,278578877951686562651518895447,0
13762186,13762169,31707326424652158720293002754771185943699676185324255269860840779739851276286,7439705,3671457570840036630734001472775628518097014897827234657893466717127901301656203850586380781377268583445484046749240687735344810697771087837667225242797401,1640372041,13762185,0x4ba305f8cac61e5b1caea9ab3bb6488dd18ebdf200991a9ba703b099e8d1c00d,2,278578869723324064869284676953,0
13762187,13762172,60493850460861505758105546049034521044932029717494240414367978800093246739039,7439706,7004709330872936929310658654662979162698695172993077513614951346446911421028796811114087417929168943236465524397079898206280772557747376667316888232101210,1640372044,13762186,0x6928e6760d2a051b22f77494c0a271962cb82023d23c7400479588d59a040139,2,159736625915030692631829120346,0
13762188,13762182,84447016041129223987806356452553293471209446421939816234624588686545466138076,7439709,9778296417259507326251065246794279955644758146366525349531629298203190486573521330549827611646604200207224183790343520711984793595584992012886618347242845,1640372047,13762187,0x058714b1868f57c9c4cee640006a6128507e044c7215f88c14b139787f58bbd2,2,238962377661243805868324128093,0
13762186,13762179,53568271011466071741994216104815713547621426972438422251085026373732975341351,7439698,6202782017248417671489274143640170013951039254919020443312125280774873293416969146906451690977887307116630389917761490146416815399384438915114805329233234,1640372041,13762185,0x4ba305f8cac61e5b1caea9ab3bb6488dd18ebdf200991a9ba703b099e8d1c00d,2,80508463474516176636197569874,0
13762186,13762180,14804851257084118512783037848245192243388810101458663299960851021405892170467,7439697,1714284657905477105461796386467336686574284761715536064897658662916071127552867629305104177312184071302200888818226047636653878405057717067396373250409809,1640372041,13762185,0x4ba305f8cac61e5b1caea9ab3bb6488dd18ebdf200991a9ba703b099e8d1c00d,2,238963579504663239997917332817,0
13762188,13762166,88367301184473764857498462493731615900473067004399122197187830150846557554574,7439714,10232234424413383315492666045010531805105862987475355869291484503686297539761400955158131984200325900394109189948533554816126255149767733763411257297306978,1640372047,13762187,0x058714b1868f57c9c4cee640006a6128507e044c7215f88c14b139787f58bbd2,2,199349507689959319831128933730,0
13762188,13762171,17036222811907487697032204745469735498783382533435646416175461693987482578217,7439712,1972659832103193657291293437289783009002346802212813439748311769491226106564443350639345658558028393249437454734129657568089323167275576358257362174313824,1640372047,13762187,0x058714b1868f57c9c4cee640006a6128507e044c7215f88c14b139787f58bbd2,2,80507255691389265960204600672,0
13762189,13762183,11295124118946866479196608242813345204703158665886785936603389274615015929614,7439715,1307886019927658032375734919023674598214257605773678713780495504308291267289385149469543891963890194798383676116870479945723007293554057804125336146904419,1640372050,13762188,0x42bc2d9750ef43699f3b705361b20342d6e3083fdaa8d7a8c7bc1fb4b5b6c025,2,199350716652711829104462234979,0
13762188,13762172,60493850460861505758105546049034521044932029717494240414367978800093246739039,7439713,7004709330872936929310658654662979162698695172993077513614951346446911421028796811114087417929168943236465524397079898206280772557747376667316888232101217,1640372047,13762187,0x058714b1868f57c9c4cee640006a6128507e044c7215f88c14b139787f58bbd2,2,199350706064205295501421151585,0
13762189,13762179,53568271011466071741994216104815713547621426972438422251085026373732975341351,7439716,6202782017248417671489274143640170013951039254919020443312125280774873293416969146906451690977887307116630389917761490146416815399384438915114805329233252,1640372050,13762188,0x42bc2d9750ef43699f3b705361b20342d6e3083fdaa8d7a8c7bc1fb4b5b6c025,2,278576463678934108274749965668,0
13762190,13762179,53568271011466071741994216104815713547621426972438422251085026373732975341351,7439717,6202782017248417671489274143640170013951039254919020443312125280774873293416969146906451690977887307116630389917761490146416815399384438915114805329233253,1640372053,13762189,0x846091a218f89181ca29f4361bb3ba08b527346ebc72317c196104097e40bee3,2,159735419424398594414335853925,0
13762191,13762184,81556909398030497014190908183587426693794717490286771529222299716975883514276,7439718,9443644930936459183826906396739524578720162958202209391010332196884628456679562327419360506552081367180257839371522916149149594064255717004118322203166054,1640372056,13762190,0xa392faa097ba53a4b5876022356ec29048c2c0586b024906479c927b8a8142f8,2,3963966310928301442780607120742,1
13762192,13762170,64376501714921963485410838312236371535671805067643418334586163706675872166817,7439720,7454289631360483085621715330504704268380355036362547184589556624275174874142480288195822412986720102533931046491907037983888581971219385566863371344643432,1640372059,13762191,0xafbce708ba27099e4c4baa67c51cfa1746f87d8b4db8b9386b44694821e088a5,2,238963577143479998563094725992,0
13762192,13762166,88367301184473764857498462493731615900473067004399122197187830150846557554574,7439721,10232234424413383315492666045010531805105862987475355869291484503686297539761400955158131984200325900394109189948533554816126255149767733763411257297306985,1640372059,13762191,0xafbce708ba27099e4c4baa67c51cfa1746f87d8b4db8b9386b44694821e088a5,2,238964791972261094479046477161,0
13762193,13762188,30185129912734880760351624385534331260514462181545335777732737980138006167589,7439722,3495199256495379735663492117722039073857703912129958231942995974393269297879071406362763905618934515880016528391717942173616669565369937640522490850674026,1640372062,13762192,0x50a803755f5f8f2316cfe8b74362d6990932349adad2bd6ee6d96e9bea64d0d4,2,238964779059683232170529359210,0
13762193,13762184,81556909398030497014190908183587426693794717490286771529222299716975883514276,7439723,9443644930936459183826906396739524578720162958202209391010332196884628456679562327419360506552081367180257839371522916149149594064255717004118322203166059,1640372062,13762192,0x50a803755f5f8f2316cfe8b74362d6990932349adad2bd6ee6d96e9bea64d0d4,2,4082810954804235188131075294571,1
13762194,13762189,59875918454571282974390483132887444877132797842386610314516980051686954417891,7439731,6933157692857985620145646533529566289843612542246428750389242357711032050798913214482407925064696635907012243792137569084040570242268919626234253313934707,1640372065,13762193,0x2f4d30dbb07e747a14ec4070abd4e9cd69ddd0bb9a623a9f2b3d4d16e0991423,2,80507245031509685462595896691,0
13762194,13762185,34211500931456947352595820232025860251615992344836140681806684373746946523149,7439730,3961421168797788988303407297530965533771787766770023204573522734994155362193325490225254883886352315591784563564144199263691723081045784607905493466318194,1640372065,13762193,0x2f4d30dbb07e747a14ec4070abd4e9cd69ddd0bb9a623a9f2b3d4d16e0991423,2,4043193243302739405299766101362,1
13762194,13762184,81556909398030497014190908183587426693794717490286771529222299716975883514276,7439725,9443644930936459183826906396739524578720162958202209391010332196884628456679562327419360506552081367180257839371522916149149594064255717004118322203166061,1640372065,13762193,0x2f4d30dbb07e747a14ec4070abd4e9cd69ddd0bb9a623a9f2b3d4d16e0991423,2,238962378878869652221509862765,0
13762194,13762182,84447016041129223987806356452553293471209446421939816234624588686545466138076,7439724,9778296417259507326251065246794279955644758146366525349531629298203190486573521330549827611646604200207224183790343520711984793595584992012886618347242860,1640372065,13762193,0x2f4d30dbb07e747a14ec4070abd4e9cd69ddd0bb9a623a9f2b3d4d16e0991423,2,238963590127685361145125897580,0
13762195,13762187,2500231417669724664943276836133966136669356380209882464699333494443062377426,7439735,289507019428754338728467399875284433580539517992381889403060598542047437531273741655927608353231735457935724744671965626019292323907513631534191521924471,1640372068,13762194,0x419b3b30e5f9e06019dde0c873a55f7dd8d88009b66d83907ac18dd6243b3417,2,199349499427008051010782463351,0
13762195,13762185,34211500931456947352595820232025860251615992344836140681806684373746946523149,7439732,3961421168797788988303407297530965533771787766770023204573522734994155362193325490225254883886352315591784563564144199263691723081045784607905493466318196,1640372068,13762194,0x419b3b30e5f9e06019dde0c873a55f7dd8d88009b66d83907ac18dd6243b3417,2,159734198617684594214770410868,0
13762195,13762186,47565113568153920500401437817760564345102678859739810538424551257062229934393,7439733,5507663874866758115165771417122924304455569715893966857268431813496352681947123829694932496589657038213583592046941761239446376097125506249888521000158581,1640372068,13762194,0x419b3b30e5f9e06019dde0c873a55f7dd8d88009b66d83907ac18dd6243b3417,2,120120120978244466488816797045,0
13762195,13762188,30185129912734880760351624385534331260514462181545335777732737980138006167589,7439734,3495199256495379735663492117722039073857703912129958231942995974393269297879071406362763905618934515880016528391717942173616669565369937640522490850674038,1640372068,13762194,0x419b3b30e5f9e06019dde0c873a55f7dd8d88009b66d83907ac18dd6243b3417,2,238964801489661892005773542774,0
13762196,13762188,30185129912734880760351624385534331260514462181545335777732737980138006167589,7439736,3495199256495379735663492117722039073857703912129958231942995974393269297879071406362763905618934515880016528391717942173616669565369937640522490850674040,1640372071,13762195,0xb89e9208568c604a8ecec0f1c715b17f047e89ab669964483885a81c97be3a25,2,120122538754907769150702191992,0
13762196,13762188,30185129912734880760351624385534331260514462181545335777732737980138006167589,7439737,3495199256495379735663492117722039073857703912129958231942995974393269297879071406362763905618934515880016528391717942173616669565369937640522490850674041,1640372071,13762195,0xb89e9208568c604a8ecec0f1c715b17f047e89ab669964483885a81c97be3a25,2,278576451834790221563609318777,0
13762197,13762189,59875918454571282974390483132887444877132797842386610314516980051686954417891,7439753,6933157692857985620145646533529566289843612542246428750389242357711032050798913214482407925064696635907012243792137569084040570242268919626234253313934729,1640372074,13762196,0x89407041f350644d4d985529ef46712446f0824101c6762ac4f10f70eba99222,2,124431667693501639538229801747849,2
